,DefaultedAdvances,AdvanceAmount,CurrentBalance,LatefeesTotalCount,CreditAccounts,LastRepaymentAmount,OverdraftCount,OverdraftTotal,AverageMonthlySpend,BalanceAverage,BalanceMin,TotalAssets,AverageNumberOfTransactionsADay,TotalCash,LatefeesCount,Paycheck,TotalHistoryInDays,AverageMonthlyIncome,AverageMonthlyDiscretionarySpend,CheckingAccountCount,CreditAccountCount,SavingsAccountCount,OutstandingCreditDebtWherePayingInterest,AverageNumberOfTransactionsADayPrimaryChecking,NegativeBalanceCount,NumberOfMatches,ErrorRate,IsNameBased,BalanceAbove100L30Count,AveragePotentialMonthlyIncome,HasEmpowerBanking,bal_vol_index,dep_wd_ratio,od_per_30d,CurrentBalance_missing,PaycheckModelUsed_missing,NumberOfMatches_missing,ErrorRate_missing,IsNameBased_missing,bal_vol_index_missing,PaycheckModel_BruteForce,PaycheckModel_DeepSearch,PaycheckModel_Tagging,PaycheckModel_VariableIncomeInMonth
4720,0,50,0.5,0,0,0.0,0,0,-2223.134038,412.23,-1.59,0.5,1.977941176,0.5,0,1256.473333,138.8546598,1646.519179,-603.5333333,1,0,0,0.0,1.977941176,2,7.0,0.0,0.0,12,1986.483333,1,-0.003857070082235645,-1.3502023337196731,0.0,0,0,0,0,0,0,1,0,0,0
4721,0,50,0.78,0,0,0.0,7,9,-5117.181383,320.79,-311.2,-311.2,4.315498155,-311.2,0,2903.573333,545.7889625,4561.367682,-1259.483333,3,0,0,0.0,3.974169742,1,7.0,0.0,0.0,9,5906.376667,0,-0.9701050531500357,-1.1218524222884605,0.38476410193069815,0,0,0,0,0,0,1,0,0,0
4722,0,50,70.82,0,0,0.0,1,7,-3654.43346,623.15,-52.86,58.82,2.785714286,58.82,0,1463.496667,767.6670427,3102.328484,-2261.213333,1,0,1,0.0,2.785714286,1,5.0,0.0,1.0,20,0.0,1,-0.08482708818101581,-1.1779647058161105,0.0390794424292145,0,0,0,0,0,0,1,0,0,0
4723,0,50,212.66,0,0,0.0,0,0,-2686.893853,415.5,-149.09,1348.64,3.47979798,1348.64,0,2788.15,1680.875513,2814.617949,-982.3733333,1,0,1,0.0,3.398989899,13,5.0,0.0,1.0,0,2461.406667,0,-0.35882069795427196,-0.9546211605573756,0.0,0,0,0,0,0,0,1,0,0,0
4724,0,50,0.55,0,0,0.0,0,0,-2266.024954,124.66,-115.79,-30.25,2.666666667,-30.25,0,1837.427222,818.6350273,1641.957753,-848.97,2,0,3,0.0,2.022900763,28,6.0,1.0,0.0,7,0.0,1,-0.9288464623776673,-1.380075065792512,0.0,0,0,0,0,0,0,1,0,0,0
4725,0,50,125.92,0,0,0.0,0,7,-4207.441139,452.0,2.37,125.75,4.601156069,125.75,0,1609.47,520.8073983,3771.705425,-468.75,1,0,1,0.0,3.907514451,0,5.0,0.0,1.0,0,1357.496667,1,0.005243362831858407,-1.1155275041130763,0.0,0,0,0,0,0,0,1,0,0,0
4726,0,50,0.0,0,0,0.0,1,2,-2359.230965,212.96,-87.73,-21.26,2.610942249,-21.26,0,1471.11,330.6648576,2088.753179,-901.9666667,1,0,0,0.0,2.610942249,7,3.0,0.0,0.0,0,698.0466667,0,-0.41195529676934634,-1.129492459290711,0.09072630281228893,1,0,0,0,0,0,1,0,0,0
4727,0,50,-2.24,0,0,0.0,0,0,-2215.587157,143.76,-6.0,-2.24,1.133333333,-2.24,0,2241.301111,725.7625075,2396.433844,-352.32,1,0,0,0.0,1.133333333,26,5.0,0.0,1.0,7,0.0,0,-0.041736227045075125,-0.924535080551967,0.0,0,0,0,0,0,0,1,0,0,0
4728,0,50,8.59,0,0,0.0,0,0,-7147.885405,1821.72,-367.19,49.68,3.412087912,49.68,0,2488.734444,730.8627611,6387.585201,-422.3066667,1,0,1,0.0,3.380494505,6,5.0,0.0,0.0,16,5823.056667,1,-0.2015622598423468,-1.119027798467717,0.0,0,0,0,0,0,0,1,0,0,0
4729,0,50,-23.25,0,1,100.0,10,27,-4307.111752,449.66,-79.85,-23.25,3.38305709,-23.25,0,4017.996667,545.5242502,3728.413655,-2030.88,1,1,0,298.59,3.070110701,1,7.0,0.0,0.0,25,0.0,0,-0.17757861495352043,-1.155212953966075,0.549929723362461,0,0,0,0,0,0,1,0,0,0
4730,0,50,1.84,0,0,0.0,0,0,-3502.907881,495.2,-23.14,0.08,3.458015267,0.08,0,1763.507778,428.7770805,2469.731662,-1958.496667,1,0,0,0.0,3.458015267,2,5.0,0.0,1.0,10,6189.82,0,-0.046728594507269794,-1.4183354146917033,0.0,0,0,0,0,0,0,1,0,0,0
4731,0,50,2.91,0,0,0.0,0,0,-3169.426919,339.38,-1.44,2.91,4.213483146,2.91,0,1150.0,90.67669819,3074.216209,-801.0,1,0,0,0.0,4.213483146,5,4.0,1.0,1.0,0,750.0,0,-0.004243031410218634,-1.0309707266916566,0.0,0,0,0,0,0,0,1,0,0,0
4732,0,50,-26.34,0,0,0.0,0,1,-2583.324573,426.82,-26.34,-26.34,2.567010309,-26.34,0,1073.636364,584.8774632,2490.836,-1087.923333,1,0,0,0.0,2.567010309,1,11.0,0.0,0.0,17,3230.56,0,-0.06171219717913875,-1.0371315385677742,0.0,0,0,0,0,0,0,1,0,0,0
4733,0,50,0.0,0,0,0.0,4,16,-4383.712844,257.45,-342.07,3.76,5.657064472,3.76,0,2220.833333,730.3001301,4010.840542,-1133.15,1,0,0,0.0,5.657064472,11,5.0,0.0,1.0,8,3767.763333,0,-1.328685181588658,-1.0929661247051392,0.16431600523413353,1,0,0,0,0,0,1,0,0,0
4734,0,50,6.28,0,0,0.0,10,34,-3297.598508,562.52,-155.04,46.6,2.376146789,46.6,0,1588.0,331.3341968,2418.62137,-581.22,3,0,2,0.0,1.370030581,0,3.0,0.0,0.0,10,1030.993333,1,-0.2756168669558416,-1.3634207275692765,0.9054302359894535,0,0,0,0,0,0,1,0,0,0
4735,0,50,253.56,0,0,0.0,1,19,-5195.089351,728.78,-1.3,2253.66,2.648611111,2253.66,0,1401.111111,695.1265271,4667.148669,-1348.876667,1,0,1,0.0,2.214697406,1,5.0,0.0,1.0,26,5530.603333,1,-0.0017838030681412774,-1.113118462565093,0.04315761063695421,0,0,0,0,0,0,1,0,0,0
4736,0,50,0.0,0,0,0.0,0,0,-689.2748485,529.23,0.0,597.01,1.051515152,597.01,0,1163.75,332.6308522,593.0747884,-22.19333333,2,0,2,0.0,1.045454545,0,5.0,0.0,0.0,0,0.0,1,0.0,-1.1622056138308103,0.0,0,0,0,0,0,0,1,0,0,0
4737,0,50,0.0,0,0,0.0,0,0,-4023.161806,567.6,0.29,6.6,5.777777778,6.6,0,3043.046667,90.55949892,3429.17162,-1306.363333,4,0,3,0.0,4.566666667,0,3.0,0.0,0.0,16,0.0,0,0.0005109231853417899,-1.1732168149694415,0.0,1,0,0,0,0,0,1,0,0,0
4738,0,50,-6.15,0,0,0.0,1,2,-2714.588077,120.85,-40.32,-6.15,3.023961661,-6.15,0,1940.813333,629.9495825,2244.126331,-338.6766667,1,0,0,0.0,3.023961661,18,3.0,0.0,0.0,12,0.0,1,-0.3336367397600331,-1.2096413822613803,0.04762285877060645,0,0,0,0,0,0,1,0,0,0
4739,0,50,0.0,0,0,0.0,10,55,-4478.653366,378.23,-173.52,170.39,3.479700855,170.39,0,4108.7,937.8354067,3782.679715,-1140.763333,1,0,0,0.0,3.479700855,1,3.0,0.0,0.0,0,1662.026667,1,-0.4587684742088147,-1.1839895797257578,0.3198855554575641,1,0,0,0,0,0,1,0,0,0
4740,0,50,6.08,0,0,0.0,4,22,-4435.833971,370.52,-397.46,6.08,2.946351931,6.08,0,2472.301429,468.0358037,1595.63284,-1353.0,1,0,0,0.0,2.946351931,7,7.0,0.0,0.0,16,4671.0,0,-1.072708625715211,-2.7799841290556544,0.2563906415948409,0,0,0,0,0,0,1,0,0,0
4741,0,50,0.0,0,0,0.0,0,5,-6503.931798,401.64,-76.12,0.76,8.909594096,0.76,0,3959.749444,544.7041538,1773.856187,-394.33,3,0,1,0.0,6.865313653,4,5.0,0.0,1.0,14,5597.586667,1,-0.18952295588088838,-3.666549659248109,0.0,0,0,0,0,0,0,1,0,0,0
4742,0,50,-94.43,0,0,0.0,0,0,-3087.358787,259.14,-87.31,-87.31,3.445151033,-87.31,0,1411.84,634.8756857,971.497964,-1296.676667,1,0,1,0.0,2.839427663,15,3.0,0.0,0.0,16,1554.026667,1,-0.3369221270355793,-3.177936445989299,0.0,0,0,0,0,0,0,1,0,0,0
4743,0,50,-8.46,0,0,0.0,0,0,-4179.060923,451.29,-368.04,-28.08,3.567567568,-28.08,0,2183.003333,75.52113291,4433.359524,-1021.74,1,0,1,0.0,3.094594595,14,5.0,0.0,0.0,7,0.0,1,-0.8155288173901483,-0.9426397521736384,0.0,0,0,0,0,0,0,1,0,0,0
4744,0,50,1000.29,0,0,0.0,0,0,-997.657424,922.96,0.18,4909.2,2.949109415,4909.2,0,1437.215,652.8335869,1120.741608,-838.7366667,2,0,0,0.0,2.938931298,0,5.0,0.0,1.0,29,2727.306667,0,0.000195024703129063,-0.8901761270203505,0.0,0,0,0,0,0,0,1,0,0,0
4745,0,50,196.2,0,0,0.0,0,0,-2416.960978,414.24,-98.27,196.2,2.453551913,196.2,0,2555.301667,772.903887,2361.628214,-798.1966667,1,0,1,0.0,2.183060109,7,3.0,0.0,0.0,0,1179.37,1,-0.23722962533796832,-1.0234299216413412,0.0,0,0,0,0,0,0,1,0,0,0
4746,0,50,5.43,0,0,0.0,19,20,-3648.961327,94.98,-543.66,6.43,2.621428571,6.43,0,3121.177222,143.6897156,3906.143095,-474.5566667,1,0,1,0.0,2.3,24,6.0,0.0,0.0,1,0.0,1,-5.723941882501578,-0.9341596654947942,3.9668809811465726,0,0,0,0,0,0,1,0,0,0
4747,0,50,0.0,0,0,0.0,0,0,-3436.894074,184.89,-135.1,-27.28,3.58974359,-27.28,0,3073.07,275.0688399,3264.969596,-1056.466667,1,0,1,0.0,3.454212454,4,5.0,0.0,1.0,16,4548.913333,1,-0.7307047433609173,-1.0526572983131692,0.0,1,0,0,0,0,0,1,0,0,0
4748,0,50,126.03,0,0,0.0,0,0,-3397.184856,107.71,-85.87,126.03,2.23669924,126.03,0,2631.72,922.6882452,3480.096281,-241.2533333,1,0,1,0.0,2.140065147,16,5.0,0.0,1.0,0,2009.463333,1,-0.7972333116702257,-0.9761755370238849,0.0,0,0,0,0,0,0,1,0,0,0
4749,0,50,-0.57,0,0,0.0,0,15,-5403.653591,116.91,-105.14,1.93,4.29218107,1.93,0,2832.913333,731.0747134,4306.406232,-1982.356667,1,0,0,0.0,4.29218107,19,3.0,0.0,0.0,6,5210.56,0,-0.8993242665298092,-1.2547942065582631,0.0,0,0,0,0,0,0,1,0,0,0
4750,0,50,-39.17,0,0,0.0,0,0,-2261.224792,192.46,-38.54,-38.54,2.75177305,-38.54,0,1506.555556,282.9164497,1537.6911,-505.3266667,1,0,1,0.0,2.336879433,21,3.0,0.0,0.0,15,2384.463333,0,-0.2002494024732412,-1.4705325354357581,0.0,0,0,0,0,0,0,1,0,0,0
4751,0,50,16.19,0,0,0.0,0,0,-3208.502083,836.44,16.19,16.19,5.022727273,16.19,0,1654.156111,90.53246334,2546.089202,-1440.043333,1,0,0,0.0,5.022727273,0,4.0,0.0,1.0,23,3044.993333,1,0.019355841423174407,-1.260168764110724,0.0,0,0,0,0,0,0,1,0,0,0
4752,0,50,36.84,0,1,0.0,0,3,-6495.01747,521.17,1.45,36.84,4.722365039,36.84,0,1676.277778,391.0045683,5257.669104,-859.78,1,1,0,0.0,4.722365039,0,3.0,1.0,0.0,0,701.3333333,0,0.0027822015848955237,-1.2353416203120569,0.0,0,0,0,0,0,0,1,0,0,0
4753,0,50,31.64,0,0,0.0,1,7,-3377.339086,340.2,-201.3,31.08,3.224827586,31.08,0,1896.728889,729.1455192,3029.125117,-379.94,1,0,0,0.0,3.224827586,2,5.0,0.0,1.0,20,0.0,0,-0.5917107583774252,-1.1149552942021972,0.04114405041248178,0,0,0,0,0,0,1,0,0,0
4754,0,50,0.0,0,0,0.0,0,0,-1784.996839,114.21,-43.24,-14.82,5.187192118,-14.82,0,1368.423333,203.4880276,1444.350779,-369.57,1,0,1,0.0,4.18226601,11,3.0,0.0,0.0,13,2383.33,0,-0.37860082304526754,-1.2358471812753458,0.0,1,0,0,0,0,0,1,0,0,0
4755,0,50,-51.42,0,0,0.0,0,0,-3004.358224,154.83,-57.36,-51.03,3.347826087,-51.03,0,2557.739167,506.9969957,1985.605984,-399.3366667,1,0,2,0.0,2.71541502,6,5.0,0.0,1.0,16,2956.656667,1,-0.37047083898469285,-1.5130686793901202,0.0,0,0,0,0,0,0,1,0,0,0
4756,0,50,59.78,0,0,0.0,0,0,-2499.290916,303.24,-4.95,119.78,1.913043478,119.78,0,9069.373333,116.699074,2588.7625,-484.31,1,0,1,0.0,1.843478261,0,0.0,0.0,0.0,0,0.0,1,-0.01632370399683419,-0.9654384734018667,0.0,0,0,1,1,1,0,1,0,0,0
4757,0,50,-74.95,0,0,0.0,0,0,-1723.422777,133.26,-74.94,-74.94,1.926739927,-74.94,0,1578.777778,546.266916,1749.13475,113.7866667,1,0,1,0.0,1.657509158,21,3.0,1.0,0.0,9,4474.353333,0,-0.5623592976136875,-0.985300175987013,0.0,0,0,0,0,0,0,1,0,0,0
4758,0,50,0.0,0,1,120.0,0,2,-3016.422509,514.1,3.83,91.04,4.537037037,91.04,0,2445.328889,541.4869527,3083.020695,-1263.836667,1,1,1,459.86,4.372222222,0,5.0,0.0,0.0,21,2710.343333,0,0.007449912468391363,-0.9783983980036176,0.0,1,0,0,0,0,0,1,0,0,0
4759,0,50,0.0,0,0,0.0,0,0,-2859.291667,227.93,-193.02,180.77,1.68503937,180.77,0,1849.58,1016.710932,2613.015393,-557.1466667,1,0,1,0.0,1.633858268,7,0.0,0.0,0.0,0,0.0,1,-0.8468389417803712,-1.094249836667533,0.0,1,0,1,1,1,0,1,0,0,0
4760,0,50,19.08,0,0,0.0,0,0,-3911.507292,328.59,-149.75,0.88,2.706632653,0.88,0,3631.25,786.3862402,4024.247689,-1591.233333,1,0,1,0.0,2.475765306,18,3.0,0.0,0.0,0,1804.15,1,-0.45573511062418215,-0.9719847271557941,0.0,0,0,0,0,0,0,1,0,0,0
4761,0,50,3447.91,0,0,0.0,4,22,-7628.113262,1656.93,-299.19,3447.91,2.91750503,3447.91,0,6448.093889,499.109681,7898.489548,-1403.943333,1,0,0,0.0,2.91750503,3,5.0,0.0,1.0,30,8395.253333,1,-0.18056888341692165,-0.9657686087502056,0.24042811543861836,0,0,0,0,0,0,1,0,0,0
4762,0,50,109.48,0,0,0.0,0,0,-1672.488145,199.33,0.0,248.89,1.102702703,248.89,0,2041.722222,154.7950908,1748.137537,-724.4733333,1,0,1,0.0,4.751633987,0,0.0,0.0,0.0,14,3082.693333,0,0.0,-0.9567257207177058,0.0,0,0,1,1,1,0,0,0,1,0
4763,0,50,107.15,0,1,30.0,0,1,-1800.409815,729.55,27.28,257.02,2.8441331,257.02,0,895.9818182,573.12573,1538.304285,-855.6766667,1,1,1,271.12,2.253940455,0,11.0,0.0,0.0,20,2131.413333,1,0.037392913439791654,-1.1703860104634631,0.0,0,0,0,0,0,0,1,0,0,0
4764,0,50,5.58,0,0,0.0,2,3,-3208.192903,217.6,3.7,5.59,4.134517766,5.59,0,2012.83,788.7504049,2552.768887,-1184.056667,2,0,1,0.0,4.035532995,0,5.0,0.0,1.0,0,1459.533333,1,0.017003676470588237,-1.2567502367087569,0.07606969153645882,0,0,0,0,0,0,1,0,0,0
4765,0,50,295.2,0,0,0.0,0,0,-1803.680364,61.77,-55.68,12.13,0.695538058,12.13,0,1365.446667,113.6688096,891.9471473,-335.66,1,0,3,0.0,2.0,14,7.0,0.0,0.0,7,0.0,0,-0.9014084507042253,-2.022183006537881,0.0,0,0,0,0,0,0,1,0,0,0
4766,0,50,5.31,0,1,211.0,0,0,-2233.515331,1257.97,0.52,253.51,2.849056604,253.51,0,1044.0,162.0254308,2324.57922,-374.1866667,1,1,1,478.3,1.949685535,0,3.0,0.0,0.0,0,522.0,1,0.00041336438865791715,-0.9608256461141385,0.0,0,0,0,0,0,0,1,0,0,0
4767,0,50,465.08,0,0,0.0,0,0,-4431.022484,713.1,6.04,96.34,4.408352668,96.34,0,2226.907222,433.8422101,3328.361216,742.09,1,0,0,0.0,4.408352668,0,5.0,0.0,1.0,19,7652.013333,1,0.008470060300098163,-1.3312925480261335,0.0,0,0,0,0,0,0,1,0,0,0
4768,0,50,3.78,0,0,0.0,5,10,-7312.859491,1051.72,-30.86,3.78,3.739371534,3.78,0,5203.235556,544.124068,6337.15529,-1041.153333,1,0,0,0.0,3.739371534,1,3.0,0.0,0.0,9,9082.1,0,-0.029342410527516828,-1.1539656448911164,0.2756724225622749,0,0,0,0,0,0,1,0,0,0
4769,0,50,91.63,0,0,0.0,0,0,-2039.262855,999.53,-80.74,507.62,2.06454918,507.62,0,2829.626667,976.9176308,1991.328929,-647.8466667,1,0,2,0.0,1.517418033,0,5.0,1.0,1.0,28,3252.013333,1,-0.0807779656438526,-1.0240713250844355,0.0,0,0,0,0,0,0,1,0,0,0
4770,0,50,0.0,0,0,0.0,0,0,-1814.760279,410.25,-21.94,49.93,3.285714286,49.93,0,2098.29,533.7217214,1781.257937,-796.8433333,1,0,0,0.0,3.285714286,0,5.0,0.0,1.0,0,1806.05,1,-0.05347958561852529,-1.0188082485439613,0.0,1,0,0,0,0,0,1,0,0,0
4771,0,50,1330.57,0,0,0.0,21,70,-8981.161363,835.69,-382.99,1813.53,3.638020833,1813.53,0,7564.692778,387.7104026,8798.980458,-2669.426667,1,0,0,0.0,3.638020833,15,5.0,0.0,0.0,22,10499.90333,1,-0.45829195036436954,-1.0207047743621662,1.62492415930859,0,0,0,0,0,0,1,0,0,0
4772,0,50,0.0,0,0,0.0,2,4,-4824.123889,205.49,-37.22,92.68,3.240437158,92.68,0,1976.0,187.1349409,2937.539157,553.2933333,1,0,0,0.0,3.240437158,1,5.0,0.0,1.0,16,7489.463333,1,-0.1811280354275147,-1.6422330498997328,0.3206242495999848,1,0,0,0,0,0,1,0,0,0
4773,0,50,0.0,0,0,0.0,0,0,-2238.164279,141.07,0.0,2.56,2.640449438,2.56,0,1483.314444,90.65792879,2267.38869,-488.5,1,0,1,0.0,2.640449438,0,4.0,0.0,1.0,9,1741.903333,0,0.0,-0.9871109831636321,0.0,1,0,0,0,0,0,1,0,0,0
4774,0,50,0.0,0,0,0.0,2,16,-1522.522127,163.45,-41.92,6.85,2.678435115,6.85,0,1418.02,1048.724087,1784.350481,-564.91,1,0,1,0.0,2.64851958,2,4.0,0.0,1.0,0,1041.203333,1,-0.25646986846130315,-0.8532640550228315,0.05721237906496182,1,0,0,0,0,0,1,0,0,0
4775,0,50,0.0,0,0,0.0,3,3,-5597.425335,362.15,-188.48,69.3,7.091954023,69.3,0,1300.0,90.61582429,3413.859314,-1706.25,1,0,0,0.0,7.091954023,1,3.0,0.0,0.0,15,0.0,0,-0.52044732845506,-1.6396180451975122,0.99320400940095,1,0,0,0,0,0,1,0,0,0
4776,0,50,3.21,0,0,0.0,1,33,-1223.021577,11.99,-93.89,3.21,0.603283174,3.21,0,1070.65,732.8442797,625.5998217,-703.3966667,1,0,0,0.0,0.603283174,41,5.0,1.0,1.0,0,1070.65,1,-7.83069224353628,-1.9549583209224242,0.04093639103286842,0,0,0,0,0,0,1,0,0,0
4777,0,50,17.42,0,0,0.0,4,19,-5049.692199,1656.89,-92.93,17.42,3.268876611,17.42,0,1194.396667,545.9367888,3738.024988,-1912.236667,1,0,0,0.0,3.268876611,0,7.0,1.0,0.0,26,9506.406667,0,-0.05608700637942169,-1.3508984598045175,0.21980566699629603,0,0,0,0,0,0,1,0,0,0
4778,0,50,-36.28,0,0,0.0,0,0,-2186.987196,115.72,-44.31,0.72,1.231884058,0.72,0,2362.410556,138.2758848,2289.553528,-405.7033333,1,0,0,0.0,1.231884058,33,5.0,0.0,1.0,6,2371.13,1,-0.38290701693743523,-0.9552024747420538,0.0,0,0,0,0,0,0,1,0,0,0
4779,0,50,0.0,0,0,0.0,0,0,-786.9908663,225.55,-15.57,21.26,0.484224966,21.26,0,1518.04,730.5606859,906.8718821,-560.5833333,1,0,0,0.0,0.484224966,2,5.0,0.0,1.0,0,1292.523333,0,-0.06903125692751053,-0.8678082117593091,0.0,1,0,0,0,0,0,1,0,0,0
4780,0,50,0.0,0,0,0.0,0,0,-3573.705563,914.9,207.78,753.89,2.78613396,753.89,0,2125.976667,854.624402,2878.334322,-1017.273333,1,0,0,0.0,2.78613396,0,5.0,0.0,0.0,28,0.0,0,0.22710678762706307,-1.2415880725477448,0.0,1,0,0,0,0,0,1,0,0,0
4781,0,50,-22.97,0,0,0.0,7,10,-1193.488333,118.18,-116.99,-22.97,2.001447178,-22.97,0,1283.68,543.8737187,1113.002656,-415.7333333,1,0,1,0.0,2.145488029,6,4.0,0.0,1.0,0,826.37,1,-0.9899306143171432,-1.0723140026361269,0.38611904340947883,0,0,0,0,0,0,1,0,0,0
4782,0,50,1.2,0,0,0.0,0,0,-1698.224129,290.87,-22.8,-22.8,6.305194805,-22.8,0,1993.333333,159.6425759,1848.067289,-419.6166667,2,0,1,0.0,4.792207792,7,0.0,0.0,0.0,16,4551.483333,1,-0.0783855330560044,-0.9189189912662319,0.0,0,0,1,1,1,0,0,0,1,0
4783,0,50,0.0,0,0,0.0,4,21,-6570.793036,359.23,-468.41,-87.12,5.474169742,-87.12,0,3253.993889,544.1332618,6226.54865,-674.06,1,0,0,0.0,5.474169742,8,5.0,0.0,1.0,16,6475.416667,0,-1.303927845669905,-1.0552865488331165,0.22053421179039562,1,0,0,0,0,0,1,0,0,0
4784,0,50,511.26,0,0,0.0,1,1,-2336.437662,834.25,-138.47,371.3,2.806122449,371.3,0,1495.41,431.7118646,2302.156042,-552.77,3,0,2,0.0,2.489795918,1,5.0,0.0,1.0,0,1755.03,1,-0.16598142043751873,-1.014891093120785,0.06949079342027423,0,0,0,0,0,0,0,0,1,0
4785,0,50,1320.53,0,0,0.0,7,9,-3912.96044,165.85,-160.17,-125.83,5.659033079,-125.83,0,1975.85,657.7503682,3608.687949,-943.1,2,0,0,0.0,4.778625954,6,7.0,0.0,0.0,0,1152.48,0,-0.9657521857099789,-1.0843166533931858,0.3192700607294012,0,0,0,0,0,0,1,0,0,0
4786,0,50,3.08,0,0,0.0,3,6,-2532.344192,117.38,-176.74,3.08,2.140939597,3.08,0,1895.91,299.8796896,2461.54324,-113.55,1,0,0,0.0,2.140939597,5,4.0,0.0,1.0,0,1134.593333,0,-1.505707957062532,-1.0287628309141545,0.3001203586679983,0,0,0,0,0,0,1,0,0,0
4787,0,50,-18.55,0,0,0.0,0,0,-2726.524931,184.94,-67.14,156.42,5.793650794,156.42,0,1092.0,567.1437243,2467.457454,-1007.02,1,0,2,0.0,4.167548501,7,5.0,0.0,1.0,11,2030.863333,1,-0.36303666053855305,-1.1049936956683997,0.0,0,0,0,0,0,0,1,0,0,0
4788,0,50,0.0,0,0,0.0,0,0,-3507.35419,883.43,0.62,1.47,6.340807175,1.47,0,2663.190833,446.1589364,2092.838916,-1413.18,1,0,1,0.0,4.630044843,0,5.0,0.0,1.0,17,4690.166667,1,0.0007018099906048018,-1.6758834916466163,0.0,1,0,0,0,0,0,1,0,0,0
4789,0,50,153.29,0,0,0.0,0,0,-2244.529479,210.7,-51.84,153.29,2.7625,153.29,0,2100.958889,82.95907221,2808.811194,-444.7266667,1,0,0,0.0,2.7625,12,3.0,1.0,0.0,19,2001.69,1,-0.2460370194589464,-0.79910300976962,0.0,0,0,0,0,0,0,1,0,0,0
4790,0,50,34.67,0,0,0.0,0,0,-3029.817035,-11.55,-1362.77,113.34,1.633489461,113.34,0,2140.0,854.9783894,3536.541145,-845.4566667,2,0,2,0.0,0.947306792,0,3.0,0.0,0.0,0,0.0,1,117.98874458874458,-0.8567175980077563,0.0,0,0,0,0,0,0,1,0,0,0
4791,0,50,2.19,0,0,0.0,0,1,-1151.187485,266.92,-7.51,2.19,0.541666667,2.19,0,1785.0,723.0969613,885.5931994,-565.0433333,1,0,0,0.0,0.541666667,4,0.0,0.0,0.0,0,0.0,0,-0.02813577101753334,-1.2999055161895363,0.0,0,0,1,1,1,0,0,0,1,0
4792,0,50,6.69,0,0,0.0,2,8,-3700.762882,255.33,-473.62,14.54,3.268508287,4.54,0,2347.330556,907.582491,3508.843662,-978.5733333,1,0,1,0.0,3.240883978,19,5.0,0.0,1.0,12,3594.45,1,-1.8549328320213057,-1.0546958595158977,0.06610969316286645,0,0,0,0,0,0,1,0,0,0
4793,0,50,5.87,0,0,0.0,0,0,-2419.762821,277.33,-34.58,20.87,4.610294118,20.87,0,1820.079444,408.7251698,2475.605778,-623.73,1,0,1,0.0,3.230392157,13,3.0,0.0,0.0,8,2297.13,1,-0.12468899866584936,-0.9774427101858217,0.0,0,0,0,0,0,0,1,0,0,0
4794,0,50,0.0,0,0,0.0,0,0,-1842.931306,207.52,-30.19,7.76,3.315789474,7.76,0,1933.612778,475.9652209,1416.449851,575.1666667,1,0,1,0.0,2.56,4,5.0,0.0,0.0,12,2440.766667,1,-0.14547995373939862,-1.301091813945201,0.0,1,0,0,0,0,0,1,0,0,0
4795,0,50,1.17,0,0,0.0,0,19,-1674.211084,61.46,0.01,1.17,0.557401813,1.17,0,1500.0,670.9420781,1594.078741,-169.91,1,0,0,0.0,0.557401813,0,3.0,0.0,0.0,0,1500.0,0,0.00016270745200130165,-1.0502687482989272,0.0,0,0,0,0,0,0,1,0,0,0
4796,0,50,19.71,0,0,0.0,0,0,-3063.036828,115.0,-144.39,19.71,2.870967742,19.71,0,1396.120556,95.65315185,3300.395513,-1123.726667,1,0,0,0.0,2.870967742,18,5.0,0.0,1.0,13,3298.216667,1,-1.2555652173913043,-0.9280817453347446,0.0,0,0,0,0,0,0,1,0,0,0
4797,0,50,0.0,0,0,0.0,2,5,-2573.301809,213.54,-164.83,57.82,2.256673511,57.82,0,2833.61,488.7565622,2351.616445,-467.6633333,1,0,0,0.0,2.256673511,0,4.0,0.0,0.0,0,1415.913333,1,-0.7718928537978834,-1.0942693543716904,0.12276050009421233,1,0,0,0,0,0,1,0,0,0
4798,0,50,-1.73,0,0,0.0,0,0,-3761.602945,239.05,-24.03,9.27,4.733333333,9.27,0,1538.658333,60.51763467,3468.774353,-216.23,1,0,1,0.0,3.7,15,4.0,0.0,1.0,12,2280.016667,1,-0.10052290315833508,-1.0844184608741543,0.0,0,0,0,0,0,0,1,0,0,0
4799,0,50,-39.98,0,0,0.0,0,0,-1854.519208,369.8,-39.96,-39.96,4.553299492,-39.96,0,1560.0,528.8754106,1498.305567,-295.1433333,1,0,1,0.0,3.464467005,10,3.0,1.0,0.0,12,3048.026667,1,-0.10805840995132504,-1.2377443218830406,0.0,0,0,0,0,0,0,1,0,0,0
4800,0,50,1509.48,0,0,0.0,1,39,-5279.633082,3044.29,13.08,1709.49,3.525454545,1709.49,0,3533.219444,514.9773744,442.8891975,3081.883333,2,0,3,0.0,3.589494163,0,3.0,1.0,0.0,36,5949.86,1,0.004296568329561244,-11.920889269375328,0.05825498651266571,0,0,0,0,0,0,1,0,0,0
4801,0,50,406.8,0,0,0.0,0,0,-2947.90072,201.28,-42.0,407.03,5.071428571,407.03,0,2176.01,85.00148045,3034.348562,-820.9533333,1,0,1,0.0,3.785714286,6,11.0,0.0,0.0,0,2358.0,0,-0.208664546899841,-0.9715102466860233,0.0,0,0,0,0,0,0,1,0,0,0
